Target Author,Citing Paper,Number of Authors,Overcite Count
22954842600,2-s2.0-84903935833,2,1
22954842600,2-s2.0-84904050844,3,1
22954842600,2-s2.0-84904055116,1,1
22954842600,2-s2.0-84904094985,3,1
22954842600,2-s2.0-84904098171,3,1
22954842600,2-s2.0-84904100002,3,1
22954842600,2-s2.0-84904100473,4,1
22954842600,2-s2.0-84904126120,5,1
22954842600,2-s2.0-84904131825,4,1
22954842600,2-s2.0-84904133822,4,1
22954842600,2-s2.0-84904197368,3,1
22954842600,2-s2.0-84904247444,3,1
22954842600,2-s2.0-84904269366,5,1
22954842600,2-s2.0-84904289472,3,1
22954842600,2-s2.0-84904343815,5,1
22954842600,2-s2.0-84904384494,5,1
22954842600,2-s2.0-84904390779,6,1
22954842600,2-s2.0-84904428324,3,1
22954842600,2-s2.0-84904437859,3,1
22954842600,2-s2.0-84904439301,6,1
22954842600,2-s2.0-84904467918,3,1
22954842600,2-s2.0-84904617064,4,1
22954842600,2-s2.0-84904634156,4,1
22954842600,2-s2.0-84904650366,3,1
22954842600,2-s2.0-84904659363,3,1
22954842600,2-s2.0-84904760571,4,1
22954842600,2-s2.0-84904820436,5,1
22954842600,2-s2.0-84904964998,5,1
22954842600,2-s2.0-84905002769,4,1
22954842600,2-s2.0-84905061743,4,1
22954842600,2-s2.0-84905181700,5,1
22954842600,2-s2.0-84905250899,6,1
22954842600,2-s2.0-84905262911,3,1
22954842600,2-s2.0-84905578414,3,1
22954842600,2-s2.0-84905841244,5,1
22954842600,2-s2.0-84905852271,3,1
22954842600,2-s2.0-84905991723,4,1
22954842600,2-s2.0-84906077898,3,1
22954842600,2-s2.0-84906087139,4,1
22954842600,2-s2.0-84906091207,3,1
22954842600,2-s2.0-84906095506,3,1
22954842600,2-s2.0-84906099723,6,1
22954842600,2-s2.0-84906345640,3,1
22954842600,2-s2.0-84906688687,3,1
22954842600,2-s2.0-84906737955,6,1
22954842600,2-s2.0-84906816864,4,1
22954842600,2-s2.0-84906818172,7,1
22954842600,2-s2.0-84906828416,4,1
22954842600,2-s2.0-84906832464,7,1
22954842600,2-s2.0-84906857734,4,1
22954842600,2-s2.0-84906885945,3,1
22954842600,2-s2.0-84906899278,2,1
22954842600,2-s2.0-84906972221,5,1
22954842600,2-s2.0-84906996184,2,1
22954842600,2-s2.0-84906996775,2,1
22954842600,2-s2.0-84906997575,3,1
22954842600,2-s2.0-84907000324,4,1
22954842600,2-s2.0-84907001012,4,1
22954842600,2-s2.0-84907011076,5,1
22954842600,2-s2.0-84907012890,5,1
22954842600,2-s2.0-84907168814,3,1
22954842600,2-s2.0-84907218393,4,1
22954842600,2-s2.0-84907222814,5,1
22954842600,2-s2.0-84907260506,2,1
22954842600,2-s2.0-84907284620,4,1
22954842600,2-s2.0-84907323465,1,1
22954842600,2-s2.0-84907359146,5,1
22954842600,2-s2.0-84907404240,7,1
22954842600,2-s2.0-84907451756,4,1
22954842600,2-s2.0-84907479133,10,1
22954842600,2-s2.0-84907495490,7,1
22954842600,2-s2.0-84907600349,7,1
22954842600,2-s2.0-84907602850,2,1
22954842600,2-s2.0-84907677551,2,1
22954842600,2-s2.0-84907684001,4,1
22954842600,2-s2.0-84907691461,4,1
22954842600,2-s2.0-84907708868,3,1
22954842600,2-s2.0-84907750021,6,1
22954842600,2-s2.0-84907848694,2,1
22954842600,2-s2.0-84907855387,4,1
22954842600,2-s2.0-84907857817,1,1
22954842600,2-s2.0-84907875908,4,1
22954842600,2-s2.0-84907902827,1,1
22954842600,2-s2.0-84907923944,3,1
22954842600,2-s2.0-84907942335,4,1
22954842600,2-s2.0-84908007140,4,1
22954842600,2-s2.0-84908068246,4,1
22954842600,2-s2.0-84908101193,2,1
22954842600,2-s2.0-84908112258,2,1
22954842600,2-s2.0-84908193703,3,1
22954842600,2-s2.0-84908259753,3,1
22954842600,2-s2.0-84908313860,2,1
22954842600,2-s2.0-84908507251,3,1
22954842600,2-s2.0-84908577887,4,1
22954842600,2-s2.0-84908610378,3,1
22954842600,2-s2.0-84908610822,4,1
22954842600,2-s2.0-84908626434,5,1
22954842600,2-s2.0-84908635528,2,1
22954842600,2-s2.0-84908635552,3,1
22954842600,2-s2.0-84908661367,6,1
22954842600,2-s2.0-84908692255,3,1
22954842600,2-s2.0-84908868741,5,1
22954842600,2-s2.0-84908887471,4,1
22954842600,2-s2.0-84909636576,3,1
22954842600,2-s2.0-84909644867,2,1
22954842600,2-s2.0-84909977904,2,1
22954842600,2-s2.0-84909998658,4,1
22954842600,2-s2.0-84910122837,3,1
22954842600,2-s2.0-84910131707,3,1
22954842600,2-s2.0-84910147203,3,1
22954842600,2-s2.0-84910608528,5,1
22954842600,2-s2.0-84911100814,3,1
22954842600,2-s2.0-84911162786,3,1
22954842600,2-s2.0-84911868804,5,1
22954842600,2-s2.0-84911871689,4,1
22954842600,2-s2.0-84911882648,4,1
22954842600,2-s2.0-84911883526,5,1
22954842600,2-s2.0-84911973113,2,1
22954842600,2-s2.0-84911974205,3,1
22954842600,2-s2.0-84911987263,3,1
22954842600,2-s2.0-84912076625,4,1
22954842600,2-s2.0-84912096236,5,1
22954842600,2-s2.0-84912096608,2,1
22954842600,2-s2.0-84912124429,5,1
22954842600,2-s2.0-84912522940,4,1
22954842600,2-s2.0-84912523788,5,1
22954842600,2-s2.0-84912554804,3,1
22954842600,2-s2.0-84912570475,3,1
22954842600,2-s2.0-84913583774,3,1
22954842600,2-s2.0-84913588960,4,1
22954842600,2-s2.0-84913614543,2,1
22954842600,2-s2.0-84914132881,2,1
22954842600,2-s2.0-84914154808,3,1
22954842600,2-s2.0-84914167199,5,1
22954842600,2-s2.0-84914169578,5,1
22954842600,2-s2.0-84914666086,3,1
22954842600,2-s2.0-84914682471,4,1
22954842600,2-s2.0-84914694248,4,1
22954842600,2-s2.0-84914810523,5,1
22954842600,2-s2.0-84916201957,2,1
22954842600,2-s2.0-84916625085,3,1
22954842600,2-s2.0-84916877601,3,1
22954842600,2-s2.0-84916897598,4,1
22954842600,2-s2.0-84917729829,3,1
22954842600,2-s2.0-84918502624,3,1
22954842600,2-s2.0-84918511962,3,1
22954842600,2-s2.0-84918519250,3,1
22954842600,2-s2.0-84918834065,2,1
22954842600,2-s2.0-84919330217,4,1
22954842600,2-s2.0-84919336443,3,1
22954842600,2-s2.0-84919432661,4,1
22954842600,2-s2.0-84919476322,3,1
22954842600,2-s2.0-84919488410,2,1
22954842600,2-s2.0-84919495920,5,1
22954842600,2-s2.0-84919623486,2,1
22954842600,2-s2.0-84919690463,5,1
22954842600,2-s2.0-84919696837,7,1
22954842600,2-s2.0-84919754149,2,1
22954842600,2-s2.0-84919778811,5,1
22954842600,2-s2.0-84919790081,3,1
22954842600,2-s2.0-84919793096,4,1
22954842600,2-s2.0-84919822845,3,1
22954842600,2-s2.0-84919926329,3,1
22954842600,2-s2.0-84919934175,3,1
22954842600,2-s2.0-84919934677,3,1
22954842600,2-s2.0-84919948784,5,1
22954842600,2-s2.0-84920025250,4,1
22954842600,2-s2.0-84920045472,2,1
22954842600,2-s2.0-84920126137,5,1
22954842600,2-s2.0-84920368288,3,1
22954842600,2-s2.0-84920517384,2,1
22954842600,2-s2.0-84920665585,3,1
22954842600,2-s2.0-84920719672,5,1
22954842600,2-s2.0-84920918703,4,1
22954842600,2-s2.0-84920949582,3,1
22954842600,2-s2.0-84921032369,3,1
22954842600,2-s2.0-84921046592,3,1
22954842600,2-s2.0-84921047195,3,1
22954842600,2-s2.0-84921063682,3,1
22954842600,2-s2.0-84921067149,3,1
22954842600,2-s2.0-84921279286,3,1
22954842600,2-s2.0-84921395965,3,1
22954842600,2-s2.0-84921441831,6,1
22954842600,2-s2.0-84921465012,3,1
22954842600,2-s2.0-84921477632,4,1
22954842600,2-s2.0-84921656474,5,1
22954842600,2-s2.0-84921677566,3,1
22954842600,2-s2.0-84921689445,4,1
22954842600,2-s2.0-84921715334,2,1
22954842600,2-s2.0-84921719269,3,1
22954842600,2-s2.0-84921720572,4,1
22954842600,2-s2.0-84921826879,3,1
22954842600,2-s2.0-84921850887,5,1
22954842600,2-s2.0-84921969436,2,1
22954842600,2-s2.0-84922235538,5,1
22954842600,2-s2.0-84922290949,3,1
22954842600,2-s2.0-84922309120,7,1
22954842600,2-s2.0-84922309706,3,1
22954842600,2-s2.0-84922349794,3,1
22954842600,2-s2.0-84922570323,3,1
22954842600,2-s2.0-84922712026,3,1
22954842600,2-s2.0-84922746496,9,1
22954842600,2-s2.0-84922764958,2,1
22954842600,2-s2.0-84922791183,5,1
22954842600,2-s2.0-84922842316,3,1
22954842600,2-s2.0-84922875884,6,1
22954842600,2-s2.0-84922968556,4,1
22954842600,2-s2.0-84922980259,3,1
22954842600,2-s2.0-84923106401,4,1
22954842600,2-s2.0-84923197058,2,1
22954842600,2-s2.0-84923217191,4,1
22954842600,2-s2.0-84923221330,3,1
22954842600,2-s2.0-84923227849,6,1
22954842600,2-s2.0-84923229895,3,1
22954842600,2-s2.0-84923318417,3,1
22954842600,2-s2.0-84923318611,5,1
22954842600,2-s2.0-84923347258,5,1
22954842600,2-s2.0-84923349038,2,1
22954842600,2-s2.0-84923381504,4,1
22954842600,2-s2.0-84923470113,2,1
22954842600,2-s2.0-84923631624,3,1
22954842600,2-s2.0-84923821252,6,1
22954842600,2-s2.0-84923853535,3,1
22954842600,2-s2.0-84923878566,3,1
22954842600,2-s2.0-84924123853,3,1
22954842600,2-s2.0-84924205013,4,1
22954842600,2-s2.0-84924255644,3,1
22954842600,2-s2.0-84924331368,2,1
22954842600,2-s2.0-84924352438,5,1
22954842600,2-s2.0-84924367178,4,1
22954842600,2-s2.0-84924386577,5,1
22954842600,2-s2.0-84924386583,6,1
22954842600,2-s2.0-84924417231,3,1
22954842600,2-s2.0-84924425223,2,1
22954842600,2-s2.0-84924545551,6,1
22954842600,2-s2.0-84924561558,6,1
22954842600,2-s2.0-84924565499,6,1
22954842600,2-s2.0-84924565803,2,1
22954842600,2-s2.0-84924623923,6,1
22954842600,2-s2.0-84924691963,5,1
22954842600,2-s2.0-84924764041,3,1
22954842600,2-s2.0-84924860052,3,1
22954842600,2-s2.0-84924870663,5,1
22954842600,2-s2.0-84924911996,4,1
22954842600,2-s2.0-84924915699,6,1
22954842600,2-s2.0-84924918730,1,1
22954842600,2-s2.0-84924980779,6,1
22954842600,2-s2.0-84925004694,3,1
22954842600,2-s2.0-84925209389,6,1
22954842600,2-s2.0-84925251959,4,1
22954842600,2-s2.0-84925271458,3,1
22954842600,2-s2.0-84925303731,5,1
22954842600,2-s2.0-84925346805,4,1
22954842600,2-s2.0-84925431007,4,1
22954842600,2-s2.0-84925438414,1,1
22954842600,2-s2.0-84925490335,4,1
22954842600,2-s2.0-84925672769,5,1
22954842600,2-s2.0-84925708203,4,1
22954842600,2-s2.0-84925767832,3,1
22954842600,2-s2.0-84925857665,5,1
22954842600,2-s2.0-84926039941,4,1
22954842600,2-s2.0-84926167150,7,1
22954842600,2-s2.0-84926168624,4,1
22954842600,2-s2.0-84926171476,4,1
22954842600,2-s2.0-84926201555,3,1
22954842600,2-s2.0-84926210927,2,1
22954842600,2-s2.0-84926304584,3,1
22954842600,2-s2.0-84926432419,2,1
22954842600,2-s2.0-84926479915,4,1
22954842600,2-s2.0-84926509546,5,1
22954842600,2-s2.0-84926610448,3,1
22954842600,2-s2.0-84926616427,4,1
22954842600,2-s2.0-84926627896,3,1
22954842600,2-s2.0-84926642640,4,1
22954842600,2-s2.0-84926655596,5,1
22954842600,2-s2.0-84926661102,3,1
22954842600,2-s2.0-84926670143,4,1
22954842600,2-s2.0-84927131358,6,1
22954842600,2-s2.0-84927132064,6,1
22954842600,2-s2.0-84927134484,2,1
22954842600,2-s2.0-84927522201,6,1
22954842600,2-s2.0-84927598178,3,1
22954842600,2-s2.0-84927602414,4,1
22954842600,2-s2.0-84927605964,4,1
22954842600,2-s2.0-84927719202,3,1
22954842600,2-s2.0-84927729277,4,1
22954842600,2-s2.0-84928029868,3,1
22954842600,2-s2.0-84928036765,2,1
22954842600,2-s2.0-84928041865,2,1
22954842600,2-s2.0-84928105578,4,1
22954842600,2-s2.0-84928106313,4,1
22954842600,2-s2.0-84928107557,5,1
22954842600,2-s2.0-84928152182,5,1
22954842600,2-s2.0-84928161788,4,1
22954842600,2-s2.0-84928178632,3,1
22954842600,2-s2.0-84928197233,2,1
22954842600,2-s2.0-84928209684,2,1
22954842600,2-s2.0-84928243630,4,1
22954842600,2-s2.0-84928324576,4,1
22954842600,2-s2.0-84928328186,6,1
22954842600,2-s2.0-84928386605,2,1
22954842600,2-s2.0-84928387229,3,1
22954842600,2-s2.0-84928393954,5,1
22954842600,2-s2.0-84928492556,3,1
22954842600,2-s2.0-84928557819,2,1
22954842600,2-s2.0-84928570016,2,1
22954842600,2-s2.0-84928627797,5,1
22954842600,2-s2.0-84928654605,3,1
22954842600,2-s2.0-84928688525,4,1
22954842600,2-s2.0-84928744948,4,1
22954842600,2-s2.0-84928823469,3,1
22954842600,2-s2.0-84928895295,5,1
22954842600,2-s2.0-84928988446,5,1
22954842600,2-s2.0-84929061477,3,1
22954842600,2-s2.0-84929071567,3,1
22954842600,2-s2.0-84929092101,3,1
22954842600,2-s2.0-84929159818,5,1
22954842600,2-s2.0-84929179317,2,1
22954842600,2-s2.0-84929190359,5,1
22954842600,2-s2.0-84929190643,2,1
22954842600,2-s2.0-84929253955,4,1
22954842600,2-s2.0-84929255510,2,1
22954842600,2-s2.0-84929275786,5,1
22954842600,2-s2.0-84929319157,2,1
22954842600,2-s2.0-84929326844,5,1
22954842600,2-s2.0-84929346632,6,1
22954842600,2-s2.0-84929416262,2,1
22954842600,2-s2.0-84929439501,3,1
22954842600,2-s2.0-84929441542,4,1
22954842600,2-s2.0-84929457051,4,1
22954842600,2-s2.0-84929465765,3,1
22954842600,2-s2.0-84929470228,6,1
22954842600,2-s2.0-84929493335,3,1
22954842600,2-s2.0-84929501203,3,1
22954842600,2-s2.0-84929832426,5,1
22954842600,2-s2.0-84929832705,5,1
22954842600,2-s2.0-84929842561,6,1
22954842600,2-s2.0-84929879951,2,1
22954842600,2-s2.0-84929883816,2,1
22954842600,2-s2.0-84930064210,1,1
22954842600,2-s2.0-84930069609,2,1
22954842600,2-s2.0-84930164608,2,1
22954842600,2-s2.0-84930195156,3,1
22954842600,2-s2.0-84930211968,4,1
22954842600,2-s2.0-84930212410,5,1
22954842600,2-s2.0-84930344516,5,1
22954842600,2-s2.0-84930384385,3,1
22954842600,2-s2.0-84930505698,3,1
22954842600,2-s2.0-84930506625,3,1
22954842600,2-s2.0-84930508485,2,1
22954842600,2-s2.0-84930519010,3,1
22954842600,2-s2.0-84930631888,5,1
22954842600,2-s2.0-84930646829,7,1
22954842600,2-s2.0-84930684212,3,1
22954842600,2-s2.0-84930871845,3,1
22954842600,2-s2.0-84930941751,4,1
22954842600,2-s2.0-84930958469,4,1
22954842600,2-s2.0-84931007107,3,1
22954842600,2-s2.0-84931056000,3,1
22954842600,2-s2.0-84931092457,4,1
22954842600,2-s2.0-84931094280,4,1
22954842600,2-s2.0-84931098217,2,1
22954842600,2-s2.0-84931261361,4,1
22954842600,2-s2.0-84931420189,3,1
22954842600,2-s2.0-84932180972,5,1
22954842600,2-s2.0-84932186454,5,1
22954842600,2-s2.0-84932619562,5,1
22954842600,2-s2.0-84932620685,8,1
22954842600,2-s2.0-84933038623,3,1
22954842600,2-s2.0-84933047300,4,1
22954842600,2-s2.0-84933051373,2,1
22954842600,2-s2.0-84933051719,4,1
22954842600,2-s2.0-84933055215,3,1
22954842600,2-s2.0-84933511601,2,1
22954842600,2-s2.0-84933511701,3,1
22954842600,2-s2.0-84933519490,4,1
22954842600,2-s2.0-84933563973,3,1
22954842600,2-s2.0-84933567471,4,1
22954842600,2-s2.0-84933573794,3,1
22954842600,2-s2.0-84933674228,1,1
22954842600,2-s2.0-84934290594,1,1
22954842600,2-s2.0-84934767415,3,1
22954842600,2-s2.0-84934973082,2,1
22954842600,2-s2.0-84934976099,4,1
22954842600,2-s2.0-84934996648,2,1
22954842600,2-s2.0-84935012674,2,1
22954842600,2-s2.0-84935515031,3,1
22954842600,2-s2.0-84936760088,2,1
22954842600,2-s2.0-84936846879,3,1
22954842600,2-s2.0-84936859384,3,1
22954842600,2-s2.0-84936863886,6,1
22954842600,2-s2.0-84936864991,2,1
22954842600,2-s2.0-84936868077,3,1
22954842600,2-s2.0-84936882028,6,1
22954842600,2-s2.0-84936882054,3,1
22954842600,2-s2.0-84936984356,4,1
22954842600,2-s2.0-84937113700,5,1
22954842600,2-s2.0-84937131362,4,1
22954842600,2-s2.0-84937142850,3,1
22954842600,2-s2.0-84937152922,2,1
22954842600,2-s2.0-84937156050,7,1
22954842600,2-s2.0-84937158566,6,1
22954842600,2-s2.0-84937161047,2,1
22954842600,2-s2.0-84937216565,10,1
22954842600,2-s2.0-84937231520,2,1
22954842600,2-s2.0-84937239604,4,1
22954842600,2-s2.0-84937418729,4,1
22954842600,2-s2.0-84937425976,14,1
22954842600,2-s2.0-84937468794,3,1
22954842600,2-s2.0-84937509589,5,1
22954842600,2-s2.0-84937567627,4,1
22954842600,2-s2.0-84937605100,6,1
22954842600,2-s2.0-84937699301,6,1
22954842600,2-s2.0-84937710935,1,1
22954842600,2-s2.0-84937778349,3,1
22954842600,2-s2.0-84937818133,6,1
22954842600,2-s2.0-84937819343,5,1
22954842600,2-s2.0-84937888864,7,1
22954842600,2-s2.0-84937907804,2,1
22954842600,2-s2.0-84937937081,4,1
22954842600,2-s2.0-84937974248,4,1
22954842600,2-s2.0-84938071689,6,1
22954842600,2-s2.0-84938078829,4,1
22954842600,2-s2.0-84938090796,2,1
22954842600,2-s2.0-84938197765,2,1
22954842600,2-s2.0-84938198186,5,1
22954842600,2-s2.0-84938204018,5,1
22954842600,2-s2.0-84938207251,5,1
22954842600,2-s2.0-84938209260,3,1
22954842600,2-s2.0-84938210708,5,1
22954842600,2-s2.0-84938214915,3,1
22954842600,2-s2.0-84938320842,3,1
22954842600,2-s2.0-84938354022,4,1
22954842600,2-s2.0-84938511478,3,1
22954842600,2-s2.0-84938562094,4,1
22954842600,2-s2.0-84938574036,5,1
22954842600,2-s2.0-84938599814,2,1
22954842600,2-s2.0-84938604784,4,1
22954842600,2-s2.0-84938632553,4,1
22954842600,2-s2.0-84938635502,3,1
22954842600,2-s2.0-84938692715,4,1
22954842600,2-s2.0-84938696353,4,1
22954842600,2-s2.0-84938696468,4,1
22954842600,2-s2.0-84938703637,3,1
22954842600,2-s2.0-84938703676,4,1
22954842600,2-s2.0-84938791886,5,1
22954842600,2-s2.0-84938799598,3,1
22954842600,2-s2.0-84938816357,4,1
22954842600,2-s2.0-84938833258,4,1
22954842600,2-s2.0-84938893686,3,1
22954842600,2-s2.0-84938937034,5,1
22954842600,2-s2.0-84939161954,3,1
22954842600,2-s2.0-84939171862,4,1
22954842600,2-s2.0-84939446739,1,1
22954842600,2-s2.0-84939482634,4,1
22954842600,2-s2.0-84939493847,5,1
22954842600,2-s2.0-84939530737,4,1
22954842600,2-s2.0-84939535091,4,1
22954842600,2-s2.0-84939541828,5,1
22954842600,2-s2.0-84939553981,4,1
22954842600,2-s2.0-84939554533,6,1
22954842600,2-s2.0-84939792565,5,1
22954842600,2-s2.0-84939796237,2,1
22954842600,2-s2.0-84939796428,7,1
22954842600,2-s2.0-84939803511,5,1
22954842600,2-s2.0-84939803867,6,1
22954842600,2-s2.0-84939807095,7,1
22954842600,2-s2.0-84939825373,3,1
22954842600,2-s2.0-84939863610,4,1
22954842600,2-s2.0-84939952340,6,1
22954842600,2-s2.0-84939958429,3,1
22954842600,2-s2.0-84939988998,5,1
22954842600,2-s2.0-84940026342,6,1
22954842600,2-s2.0-84940050310,4,1
22954842600,2-s2.0-84940053905,3,1
22954842600,2-s2.0-84940093380,2,1
22954842600,2-s2.0-84940100943,5,1
22954842600,2-s2.0-84940102225,3,1
22954842600,2-s2.0-84940107823,6,1
22954842600,2-s2.0-84940201107,3,1
22954842600,2-s2.0-84940247594,3,1
22954842600,2-s2.0-84940381580,6,1
22954842600,2-s2.0-84940461705,8,1
22954842600,2-s2.0-84940462262,4,1
22954842600,2-s2.0-84940510005,4,1
22954842600,2-s2.0-84940545120,3,1
22954842600,2-s2.0-84940554110,3,1
22954842600,2-s2.0-84940663777,7,1
22954842600,2-s2.0-84940703112,6,1
22954842600,2-s2.0-84940706619,2,1
22954842600,2-s2.0-84940751678,5,1
22954842600,2-s2.0-84940760861,3,1
22954842600,2-s2.0-84940983074,1,1
22954842600,2-s2.0-84940984822,6,1
22954842600,2-s2.0-84941002989,5,1
22954842600,2-s2.0-84941006577,3,1
22954842600,2-s2.0-84941022532,4,1
22954842600,2-s2.0-84941026956,4,1
22954842600,2-s2.0-84941038001,2,1
22954842600,2-s2.0-84941048943,2,1
22954842600,2-s2.0-84941085241,5,1
22954842600,2-s2.0-84941100894,2,1
22954842600,2-s2.0-84941111704,2,1
22954842600,2-s2.0-84941142519,3,1
22954842600,2-s2.0-84941177786,6,1
22954842600,2-s2.0-84941247830,2,1
22954842600,2-s2.0-84941255053,4,1
22954842600,2-s2.0-84941585095,5,1
22954842600,2-s2.0-84941631255,4,1
22954842600,2-s2.0-84941876736,5,1
22954842600,2-s2.0-84941878376,4,1
22954842600,2-s2.0-84941900207,3,1
22954842600,2-s2.0-84941954135,3,1
22954842600,2-s2.0-84941966138,5,1
22954842600,2-s2.0-84942237632,2,1
22954842600,2-s2.0-84942256172,5,1
22954842600,2-s2.0-84942256733,4,1
22954842600,2-s2.0-84942342576,3,1
22954842600,2-s2.0-84942372733,3,1
22954842600,2-s2.0-84942508205,2,1
22954842600,2-s2.0-84942540388,6,1
22954842600,2-s2.0-84942568255,6,1
22954842600,2-s2.0-84942603010,5,1
22954842600,2-s2.0-84942613575,4,1
22954842600,2-s2.0-84942818637,4,1
22954842600,2-s2.0-84942850720,2,1
22954842600,2-s2.0-84942876732,2,1
22954842600,2-s2.0-84942886565,2,1
22954842600,2-s2.0-84942904859,5,1
22954842600,2-s2.0-84943139289,5,1
22954842600,2-s2.0-84943180825,1,1
22954842600,2-s2.0-84943189057,4,1
22954842600,2-s2.0-84943226236,5,1
22954842600,2-s2.0-84943226904,5,1
22954842600,2-s2.0-84943303282,3,1
22954842600,2-s2.0-84943303311,2,1
22954842600,2-s2.0-84943328788,5,1
22954842600,2-s2.0-84943524892,2,1
22954842600,2-s2.0-84943534005,2,1
22954842600,2-s2.0-84943570349,2,1
22954842600,2-s2.0-84943575850,2,1
22954842600,2-s2.0-84943588466,3,1
22954842600,2-s2.0-84943601168,4,1
22954842600,2-s2.0-84943605464,5,1
22954842600,2-s2.0-84943612959,3,1
22954842600,2-s2.0-84943655063,3,1
22954842600,2-s2.0-84943736769,2,1
22954842600,2-s2.0-84943747521,5,1
22954842600,2-s2.0-84943797684,4,1
22954842600,2-s2.0-84943805116,2,1
22954842600,2-s2.0-84944035275,3,1
22954842600,2-s2.0-84944046512,2,1
22954842600,2-s2.0-84944088690,3,1
22954842600,2-s2.0-84944172717,4,1
22954842600,2-s2.0-84944317971,3,1
22954842600,2-s2.0-84944319710,2,1
22954842600,2-s2.0-84944323143,3,1
22954842600,2-s2.0-84944353763,3,1
22954842600,2-s2.0-84944382214,2,1
22954842600,2-s2.0-84944404781,4,1
22954842600,2-s2.0-84944454876,2,1
22954842600,2-s2.0-84944457271,2,1
22954842600,2-s2.0-84944516779,3,1
22954842600,2-s2.0-84944534143,3,1
22954842600,2-s2.0-84944599048,5,1
22954842600,2-s2.0-84944672784,4,1
22954842600,2-s2.0-84944674016,5,1
22954842600,2-s2.0-84944684735,7,1
22954842600,2-s2.0-84944691949,3,1
22954842600,2-s2.0-84944706784,4,1
22954842600,2-s2.0-84944710366,4,1
22954842600,2-s2.0-84944875912,2,1
22954842600,2-s2.0-84945127931,2,1
22954842600,2-s2.0-84945180527,3,1
22954842600,2-s2.0-84945232195,5,1
22954842600,2-s2.0-84945272011,4,1
22954842600,2-s2.0-84945297054,6,1
22954842600,2-s2.0-84945311726,4,1
22954842600,2-s2.0-84945360754,6,1
22954842600,2-s2.0-84945376596,2,1
22954842600,2-s2.0-84945472219,2,1
22954842600,2-s2.0-84945490835,2,1
22954842600,2-s2.0-84945545339,2,1
22954842600,2-s2.0-84945904992,5,1
22954842600,2-s2.0-84945915505,4,1
22954842600,2-s2.0-84945938491,3,1
22954842600,2-s2.0-84945952617,2,1
22954842600,2-s2.0-84945981127,2,1
22954842600,2-s2.0-84946006193,5,1
22954842600,2-s2.0-84946055729,3,1
22954842600,2-s2.0-84946106525,3,1
22954842600,2-s2.0-84946107880,2,1
22954842600,2-s2.0-84946110906,3,1
22954842600,2-s2.0-84946116394,2,1
22954842600,2-s2.0-84946121124,3,1
22954842600,2-s2.0-84946141698,3,1
22954842600,2-s2.0-84946175320,5,1
22954842600,2-s2.0-84946219963,4,1
22954842600,2-s2.0-84946227029,3,1
22954842600,2-s2.0-84946409391,4,1
22954842600,2-s2.0-84946426764,2,1
22954842600,2-s2.0-84946434624,2,1
22954842600,2-s2.0-84946500290,3,1
22954842600,2-s2.0-84946530828,3,1
22954842600,2-s2.0-84946558531,6,1
22954842600,2-s2.0-84946576730,5,1
22954842600,2-s2.0-84946576840,5,1
22954842600,2-s2.0-84946593998,4,1
22954842600,2-s2.0-84946601304,3,1
22954842600,2-s2.0-84946686235,3,1
22954842600,2-s2.0-84946687039,2,1
22954842600,2-s2.0-84946688132,3,1
22954842600,2-s2.0-84946688248,4,1
22954842600,2-s2.0-84946688330,2,1
22954842600,2-s2.0-84946689671,5,1
22954842600,2-s2.0-84946690025,2,1
22954842600,2-s2.0-84946691663,3,1
22954842600,2-s2.0-84946691859,4,1
22954842600,2-s2.0-84946904018,6,1
22954842600,2-s2.0-84946949652,4,1
22954842600,2-s2.0-84947053698,4,1
22954842600,2-s2.0-84947057151,3,1
22954842600,2-s2.0-84947209271,2,1
22954842600,2-s2.0-84947237275,2,1
22954842600,2-s2.0-84947246613,4,1
22954842600,2-s2.0-84947257055,6,1
22954842600,2-s2.0-84947293981,4,1
22954842600,2-s2.0-84947333723,5,1
22954842600,2-s2.0-84947465989,4,1
22954842600,2-s2.0-84947484558,1,1
22954842600,2-s2.0-84947486388,5,1
22954842600,2-s2.0-84947486854,3,1
22954842600,2-s2.0-84947490332,4,1
22954842600,2-s2.0-84947553146,6,1
22954842600,2-s2.0-84947570820,5,1
22954842600,2-s2.0-84947705757,3,1
22954842600,2-s2.0-84947745644,3,1
22954842600,2-s2.0-84947749273,4,1
22954842600,2-s2.0-84947754655,3,1
22954842600,2-s2.0-84947760014,3,1
22954842600,2-s2.0-84947794275,5,1
22954842600,2-s2.0-84947899631,4,1
22954842600,2-s2.0-84947967242,2,1
22954842600,2-s2.0-84947976751,3,1
22954842600,2-s2.0-84947982995,5,1
22954842600,2-s2.0-84947997854,3,1
22954842600,2-s2.0-84948158258,6,1
22954842600,2-s2.0-84948394702,4,1
22954842600,2-s2.0-84948436419,5,1
22954842600,2-s2.0-84948439909,4,1
22954842600,2-s2.0-84948666419,4,1
22954842600,2-s2.0-84948692750,3,1
22954842600,2-s2.0-84948706366,4,1
22954842600,2-s2.0-84948711503,5,1
22954842600,2-s2.0-84948750758,2,1
22954842600,2-s2.0-84948798843,6,1
22954842600,2-s2.0-84948992987,4,1
22954842600,2-s2.0-84949114750,4,1
22954842600,2-s2.0-84949127601,5,1
22954842600,2-s2.0-84949424626,2,1
22954842600,2-s2.0-84949434196,4,1
22954842600,2-s2.0-84949469871,5,1
22954842600,2-s2.0-84949490827,3,1
22954842600,2-s2.0-84949556081,3,1
22954842600,2-s2.0-84949567147,3,1
